4.5	0.00454293
5	0.00488927
0	-9.29773e-06
0.5	0.000463204
1	0.000984455
1.5	0.00154048
2	0.00192191
2.5	0.00256305
3	0.00298196
3.5	0.00355589
4	0.00401862
4.5	0.00449903
5	0.00495458
0	-7.12371e-05
0.5	0.000570512
1	0.000948022
1.5	0.00148846
2	0.0019126
2.5	0.00243821
3	0.00300979
3.5	0.00347825
4	0.00405642
4.5	0.00448407
5	0.00497548
0	-0.000124716
0.5	0.00048668
1	0.00111197
1.5	0.00148418
2	0.00199228
2.5	0.00254579
3	0.00298734
3.5	0.0034585
4	0.00398405
4.5	0.00454077
5	0.00496698
0	2.56738e-06
0.5	0.000532146
1	0.000979528
1.5	0.00148201
2	0.00196284
2.5	0.0025403
3	0.00298351
3.5	0.00354005
4	0.00401193
4.5	0.00454108
5	0.00504695
0	6.55089e-05
0.5	0.000386898
1	0.00096466
1.5	0.00148628
2	0.00209257
2.5	0.0025675
3	0.00297525
3.5	0.0034279
4	0.00390207
4.5	0.00460109
5	0.00503008
0	-4.00898e-06
0.5	0.00040823
1	0.00100059
1.5	0.0014309
2	0.00196262
2.5	0.00248178
3	0.00288984
3.5	0.00356822
4	0.00396992
4.5	0.00437831
5	0.00497669
0	1.52926e-05
0.5	0.000488181
1	0.000965323
1.5	0.00148175
2	0.00195791
2.5	0.00241806
3	0.00305088
3.5	0.00346191
4	0.00397515
4.5	0.00446628
5	0.00511124
0	2.6023e-05
0.5	0.00050278
1	0.000967154
1.5	0.0014229
2	0.00191135
2.5	0.00248769
3	0.00302367
3.5	0.00354999
4	0.0039983
4.5	0.00437996
5	0.00502986
0	5.23283e-05
0.5	0.000496084
1	0.00094632
1.5	0.00150375
2	0.00201639
2.5	0.00244182
3	0.00296525
3.5	0.00350316
4	0.00401109
4.5	0.00443776
5	0.00500752
0	1.53599e-05
0.5	0.000473872
1	0.00104937
1.5	0.00156079
2	0.00201836
2.5	0.00244666
3	0.00298934
3.5	0.0035009
4	0.00391995
4.5	0.00448237
5	0.00501148
0	1.01778e-05
0.5	0.000596248
1	0.00100472
1.5	0.00151993
2	0.00206748
2.5	0.00253876
3	0.00295801
3.5	0.00349018
4	0.00401483
4.5	0.0044423
5	0.00503854
0	-7.5347e-06
0.5	0.000542079
1	0.000936797
1.5	0.00160633
2	0.00205454
2.5	0.00250957
3	0.00304349
3.5	0.00354994
4	0.00403908
4.5	0.00444933
5	0.0050826
0	0.000108037
0.5	0.000527312
1	0.00105931
1.5	0.00145785
2	0.00200029
2.5	0.00251189
3	0.00295349
3.5	0.00355106
4	0.00395
4.5	0.00452917
5	0.00499826
0	6.2328e-05
0.5	0.000556715
1	0.000895714
1.5	0.00147683
2	0.00194522
2.5	0.00252139
3	0.00298202
3.5	0.00346844
4	0.00402953
4.5	0.00448083
5	0.00501989
0	1.08493e-05
0.5	0.000565885
1	0.00106371
1.5	0.00152737
2	0.002
2.5	0.00256511
3	0.00301944
3.5	0.00350358
4	0.00398489
4.5	0.00449616
5	0.00503687
0	-1.92343e-05
0.5	0.000561218
1	0.000962101
1.5	0.00142794
2	0.00200193
2.5	0.00251091
3	0.00301438
3.5	0.00346143
4	0.00400915
4.5	0.00454222
5	0.00505034
0	-2.49689e-06
0.5	0.000410422
1	0.00100326
1.5	0.00151557
2	0.00203299
2.5	0.00251396
3	0.00292329
3.5	0.00348065
4	0.00400182
4.5	0.00448098
5	0.00487855
0	0.000116802
0.5	0.000532857
1	0.000937879
1.5	0.00154301
2	0.00198748
2.5	0.00258698
3	0.00292618
3.5	0.00352103
4	0.00394397
4.5	0.00461406
5	0.00504857
0	7.35136e-05
0.5	0.000530183
1	0.00106829
1.5	0.00142338
2	0.00207477
2.5	0.00246482
3	0.00288073
3.5	0.00351982
4	0.00401536
4.5	0.00448224
5	0.0050397
0	8.83265e-05
0.5	0.000536061
1	0.00105152
1.5	0.00142961
2	0.00201459
2.5	0.00245016
3	0.00288963
3.5	0.00348425
4	0.00402123
4.5	0.00441676
5	0.00505478
0	-7.17354e-05
0.5	0.000504997
1	0.0010607
1.5	0.00163538
2	0.00203153
2.5	0.00248278
3	0.00293575
3.5	0.00359194
4	0.00398084
4.5	0.00452343
5	0.00507113
0	5.13524e-05
0.5	0.000525795
1	0.000985428
1.5	0.0014582
2	0.00198609
2.5	0.0024764
3	0.00294211
3.5	0.0035217
4	0.00399717
4.5	0.00450199
5	0.0050168
0	2.66479e-05
0.5	0.000503156
1	0.00111854
1.5	0.00141843
2	0.00198312
2.5	0.00242672
3	0.00304744
3.5	0.00349946
4	0.00399805
4.5	0.00452765
5	0.00494194
0	-7.26978e-05
0.5	0.000605108
1	0.000947616
1.5	0.00150312
2	0.00206225
2.5	0.00236838
3	0.00306574
3.5	0.00351409
4	0.00403691
4.5	0.00451397
5	0.00485285
0	3.87051e-06
0.5	0.000449307
1	0.00101755
1.5	0.00153333
2	0.00196901
2.5	0.00249526
3	0.00305097
3.5	0.00354646
4	0.00397916
4.5	0.00441739
5	0.00500032
0	9.01634e-07
0.5	0.000496047
1	0.000960717
1.5	0.0014915
2	0.00204609
2.5	0.00250179
3	0.00301781
3.5	0.00354341
4	0.00399783
4.5	0.00441206
5	0.00500508
0	5.0098e-06
0.5	0.000523236
1	0.000965711
1.5	0.00146163
2	0.00199814
2.5	0.00249764
3	0.00295605
3.5	0.00352499
4	0.00391588
4.5	0.00445556
5	0.00507112
0	2.34929e-05
0.5	0.000495963
1	0.00108551
1.5	0.00151371
2	0.00196147
2.5	0.00249066
3	0.0029765
3.5	0.00355283
4	0.00404301
4.5	0.00443247
5	0.00505153
0	-3.91861e-05
0.5	0.000517862
1	0.000995994
1.5	0.00146898
2	0.00198428
2.5	0.00246867
3	0.00301657
3.5	0.00344697
4	0.00393747
4.5	0.00456258
5	0.00506058
0	6.18122e-05
0.5	0.000477254
1	0.00100288
1.5	0.00144057
2	0.00203647
2.5	0.00248497
3	0.00306207
3.5	0.00347606
4	0.00398645
4.5	0.00448742
5	0.00500387
0	9.13046e-05
0.5	0.00062022
1	0.00102555
1.5	0.00156458
2	0.00210508
2.5	0.00246385
3	0.00305311
3.5	0.0035416
4	0.00400277
4.5	0.00443956
5	0.00481017
0	-4.74026e-05
0.5	0.000487644
1	0.0010054
1.5	0.00148101
2	0.00204488
2.5	0.00250805
3	0.00301922
3.5	0.00359897
4	0.00398302
4.5	0.00450786
5	0.00497926
0	-9.13416e-05
0.5	0.000513642
1	0.000935429
1.5	0.0014834
2	0.00198345
2.5	0.00248216
3	0.00308384
3.5	0.00347424
4	0.00404217
4.5	0.00454849
5	0.005092
0	6.28747e-05
0.5	0.000555295
1	0.000989729
1.5	0.00144552
2	0.00199805
2.5	0.00248354
3	0.00298985
3.5	0.00354043
4	0.00392677
4.5	0.00453673
5	0.00501837
0	-1.96861e-05
0.5	0.000522706
1	0.000978165
1.5	0.00141948
2	0.00210107
2.5	0.0024781
3	0.00299049
3.5	0.00347146
4	0.00399528
4.5	0.00453395
5	0.00499038
0	2.78844e-05
0.5	0.000481364
1	0.000924809
1.5	0.00136737
2	0.00197317
2.5	0.00246287
3	0.00297337
3.5	0.00349429
4	0.00397588
4.5	0.00458857
5	0.00503087
0	-4.9522e-06
0.5	0.000524012
1	0.00100237
1.5	0.00150794
2	0.00197078
2.5	0.0024576
3	0.00301929
3.5	0.00339292
4	0.00404979
4.5	0.00446167
5	0.00506337
0	-2.79612e-05
0.5	0.000561017
1	0.00101001
1.5	0.00161305
2	0.00196044
2.5	0.0025415
3	0.003031
3.5	0.00348819
4	0.00412919
4.5	0.00456764
5	0.00499949
0	-1.1351e-05
0.5	0.000568021
1	0.000998668
1.5	0.00144516
2	0.00195259
2.5	0.00247081
3	0.00303008
3.5	0.00355962
4	0.00396913
4.5	0.00441149
5	0.00501971
0	-2.83135e-05
0.5	0.000520216
1	0.00103727
1.5	0.00148984
2	0.00208579
2.5	0.00241922
3	0.00300508
3.5	0.00342786
4	0.00389118
4.5	0.00452593
5	0.00502364
0	5.97701e-05
0.5	0.000456581
1	0.00105185
1.5	0.00146552
2	0.00195989
2.5	0.00250374
3	0.00294591
3.5	0.00342177
4	0.00401006
4.5	0.00438482
5	0.00490785
0	-6.36497e-05
0.5	0.000584455
1	0.000936463
1.5	0.00154352
2	0.00201109
2.5	0.0025538
3	0.00309287
3.5	0.00359532
4	0.00398337
4.5	0.00452065
5	0.00495142
0	-2.94518e-05
0.5	0.000546189
1	0.00100815
1.5	0.00149567
2	0.00196135
2.5	0.00251864
3	0.00293203
3.5	0.00343371
4	0.00400921
4.5	0.00457746
5	0.00497525
0	8.00944e-06
0.5	0.000521958
1	0.0010361
1.5	0.00151309
2	0.00208636
2.5	0.00249692
3	0.00301688
3.5	0.00349263
4	0.00396215
4.5	0.00445244
5	0.00501058
0	4.72895e-05
0.5	0.00051064
1	0.00100032
1.5	0.00150681
2	0.00206476
2.5	0.00245711
3	0.00290861
3.5	0.0035055
4	0.00398575
4.5	0.00454248
5	0.00495008
0	-1.76631e-06
0.5	0.000550369
1	0.000967588
1.5	0.00150557
2	0.00204391
2.5	0.00264883
3	0.00297131
3.5	0.00341352
4	0.00398401
4.5	0.00449251
5	0.0049479
0	8.67597e-06
0.5	0.000494953
1	0.00102182
1.5	0.00145524
2	0.00192583
2.5	0.00256278
3	0.00294284
3.5	0.00349928
4	0.00399663
4.5	0.00448693
5	0.00504646
0	6.95796e-05
0.5	0.000449516
1	0.000997546
1.5	0.00144069
2	0.00203647
2.5	0.00249769
3	0.00309265
3.5	0.0034922
4	0.00405369
4.5	0.00449817
5	0.0049962
0	0.000169739
0.5	0.000576277
1	0.000993572
1.5	0.00145342
2	0.0019982
2.5	0.00252133
3	0.00293213
3.5	0.00358624
4	0.00397876
4.5	0.00454163
5	0.00489504
0	1.2575e-05
0.5	0.000491372
1	0.00110665
1.5	0.0015098
2	0.00209028
2.5	0.00249625
3	0.00297288
3.5	0.00347911
4	0.00406027
4.5	0.00453351
5	0.00502716
0	0.00010688
0.5	0.00055235
1	0.00093875
1.5	0.00151954
2	0.00204264
2.5	0.00253292
3	0.00305269
3.5	0.00347806
4	0.00403316
4.5	0.00455954
5	0.00504097
0	0.000115603
0.5	0.000524456
1	0.00106601
1.5	0.0014933
2	0.00200425
2.5	0.00247796
3	0.0030446
3.5	0.00349204
4	0.0040372
4.5	0.00449241
5	0.00502314
0	4.53187e-05
0.5	0.000421338
1	0.00102649
1.5	0.00157084
2	0.00198326
2.5	0.00258022
3	0.00293624
3.5	0.0035564
4	0.00411568
4.5	0.00461956
5	0.00503876
0	5.09384e-05
0.5	0.000560278
1	0.000976949
1.5	0.00156852
2	0.00207965
2.5	0.00251955
3	0.00300622
3.5	0.00351452
4	0.00396072
4.5	0.00451938
5	0.00501851
0	-2.24008e-05
0.5	0.000628257
1	0.00106856
1.5	0.00145458
2	0.00204445
2.5	0.00248168
3	0.00304323
3.5	0.00349416
4	0.00392296
4.5	0.00448215
5	0.00498253
0	5.10202e-05
0.5	0.0006019
1	0.000984549
1.5	0.00149916
2	0.00199632
2.5	0.0025701
3	0.00300918
3.5	0.00344959
4	0.00401937
4.5	0.00445917
5	0.00507614
0	-0.000105861
0.5	0.000401016
1	0.00101052
1.5	0.00150996
2	0.0021149
2.5	0.00249237
3	0.00303008
3.5	0.00347339
4	0.00395964
4.5	0.00453038
5	0.00500363
0	4.36327e-06
0.5	0.000485172
1	0.000902756
1.5	0.00151657
2	0.00199788
2.5	0.00245384
3	0.0029942
3.5	0.00346629
4	0.00406517
4.5	0.00455795
5	0.00499636
0	-4.18556e-05
0.5	0.000494299
1	0.00100463
1.5	0.00154951
2	0.00197719
2.5	0.002575
3	0.00303941
3.5	0.00353434
4	0.00399466
4.5	0.00438474
5	0.00506091
0	1.94462e-05
0.5	0.000424205
1	0.00102766
1.5	0.00150346
2	0.00193876
2.5	0.00246226
3	0.00300186
3.5	0.00355696
4	0.0039689
4.5	0.00442873
5	0.00496408
0	-4.60894e-05
0.5	0.000461165
1	0.000942374
1.5	0.00156219
2	0.00203508
2.5	0.00248084
3	0.00295409
3.5	0.00357093
4	0.00402797
4.5	0.00454241
5	0.00498627
0	-1.87639e-05
0.5	0.000468491
1	0.000985008
1.5	0.00152591
2	0.00200172
2.5	0.00254516
3	0.0029637
3.5	0.00352632
4	0.00398233
4.5	0.00450821
5	0.00500389
0	-5.22425e-05
0.5	0.000513569
1	0.000964203
1.5	0.00141688
2	0.00206269
2.5	0.0024601
3	0.00290647
3.5	0.00348043
4	0.00406027
4.5	0.00446001
5	0.00491549
0	7.20778e-05
0.5	0.000501752
1	0.000925372
1.5	0.00155471
2	0.00197787
2.5	0.0024901
3	0.0029567
3.5	0.00353378
4	0.00399158
4.5	0.00457528
5	0.00496257
0	6.92907e-05
0.5	0.000468782
1	0.000993747
1.5	0.00145256
2	0.00204466
2.5	0.00251355
3	0.00305309
3.5	0.00353222
4	0.00409117
4.5	0.00454962
5	0.0050836
0	-4.3797e-05
0.5	0.000529794
1	0.000941625
1.5	0.00151285
2	0.00200961
2.5	0.00249841
3	0.0029507
3.5	0.00350709
4	0.00405667
4.5	0.00458796
5	0.00514267
0	1.32227e-05
0.5	0.000426078
1	0.00100198
1.5	0.00145379
2	0.00196085
2.5	0.0026113
3	0.00303738
3.5	0.00349732
4	0.00401809
4.5	0.00451818
5	0.0049333
0	1.87272e-05
0.5	0.00054645
1	0.000942226
1.5	0.00150253
2	0.00202346
2.5	0.00248444
3	0.00292921
3.5	0.00359065
4	0.00404464
4.5	0.0044877
5	0.00500136
0	-8.22946e-06
0.5	0.000465394
1	0.000950557
1.5	0.00158855
2	0.00202185
2.5	0.00249124
3	0.00294359
3.5	0.00362561
4	0.00404657
4.5	0.00439899
5	0.00498941
0	2.05752e-05
0.5	0.000544117
1	0.00105527
1.5	0.00164843
2	0.00195759
2.5	0.0025706
3	0.00297428
3.5	0.00350793
4	0.00388898
4.5	0.0044718
5	0.004979
0	-5.88237e-06
0.5	0.000459948
1	0.000885227
1.5	0.00144438
2	0.00202799
2.5	0.00256429
3	0.00297697
3.5	0.00352829
4	0.00404462
4.5	0.00450387
5	0.00503436
0	-1.41016e-05
0.5	0.000402674
1	0.0010681
1.5	0.00141868
2	0.00199888
2.5	0.00249129
3	0.00302859
3.5	0.00353284
4	0.00398471
4.5	0.00448762
5	0.00497088
0	1.95779e-05
0.5	0.000591818
1	0.000959823
1.5	0.00147328
2	0.00208221
2.5	0.00245819
3	0.0029832
3.5	0.0034634
4	0.00397199
4.5	0.00443598
5	0.0050709
0	-3.58759e-05
0.5	0.000526375
1	0.000966967
1.5	0.00153897
2	0.00203308
2.5	0.00258336
3	0.00294849
3.5	0.00354036
4	0.00401918
4.5	0.00442909
5	0.00504676
0	5.62506e-06
0.5	0.000560184
1	0.001032
1.5	0.00149572
2	0.00197151
2.5	0.00249
3	0.00295623
3.5	0.00351296
4	0.00392678
4.5	0.00455048
5	0.00494681
0	-5.6374e-05
0.5	0.000456409
1	0.000941211
1.5	0.00153813
2	0.00197981
2.5	0.00247895
3	0.00295713
3.5	0.00346873
4	0.00396847
4.5	0.00445086
5	0.00498223
0	1.36282e-05
0.5	0.000569416
1	0.00101693
1.5	0.00152971
2	0.00196423
2.5	0.00251002
3	0.0030415
3.5	0.00350365
4	0.00409429
4.5	0.00453646
5	0.00496743
0	1.68606e-05
0.5	0.000522122
1	0.00108238
1.5	0.00151904
2	0.00193113
2.5	0.00249813
3	0.00305471
3.5	0.00347015
4	0.0039924
4.5	0.00447074
5	0.00490617
0	6.40442e-05
0.5	0.000476486
1	0.000909149
1.5	0.00157645
2	0.00191021
2.5	0.00237022
3	0.0029351
3.5	0.003509
4	0.00405842
4.5	0.00445554
5	0.0050049
0	7.37718e-05
0.5	0.000421208
1	0.00103287
1.5	0.00156417
2	0.00200332
2.5	0.00247413
3	0.00295855
3.5	0.00355737
4	0.00395526
4.5	0.00454146
5	0.00506031
0	-1.76603e-05
0.5	0.000592548
1	0.000954717
1.5	0.00154379
2	0.00204518
2.5	0.00250742
3	0.00308588
3.5	0.00347372
4	0.00394122
4.5	0.0044853
5	0.00505931
0	-2.30771e-05
0.5	0.000533023
1	0.000990598
1.5	0.00152434
2	0.00197468
2.5	0.00256137
3	0.00298687
3.5	0.0034486
4	0.00400455
4.5	0.00448169
5	0.00495778
0	1.49416e-05
0.5	0.000519332
1	0.000991282
1.5	0.00152411
2	0.00205645
2.5	0.00253418
3	0.0029555
3.5	0.00347033
4	0.00396613
4.5	0.00447365
5	0.00500936
0	4.76388e-05
0.5	0.00042808
1	0.00095712
1.5	0.00149912
2	0.00193301
2.5	0.00247375
3	0.00297467
3.5	0.00344796
4	0.00401696
4.5	0.00447391
5	0.0049965
0	4.46785e-05
0.5	0.000562528
1	0.0010283
1.5	0.00149252
2	0.00199111
2.5	0.00249571
3	0.00308121
3.5	0.00353426
4	0.00404909
4.5	0.00450425
5	0.00507106
0	1.20724e-05
0.5	0.000460877
1	0.000919722
1.5	0.00153555
2	0.00200604
2.5	0.00249107
3	0.0029441
3.5	0.00360136
4	0.00392283
4.5	0.00446502
5	0.00498993
0	3.79557e-05
0.5	0.000501345
1	0.00101132
1.5	0.00145041
2	0.00200977
2.5	0.00267947
3	0.00295419
3.5	0.00350938
4	0.00400922
4.5	0.00451755
5	0.00500965
0	-9.41007e-05
0.5	0.000532465
1	0.000979847
1.5	0.00150222
2	0.00202145
2.5	0.00245089
3	0.00295875
3.5	0.00352203
4	0.00398769
4.5	0.00448711
5	0.00506806
0	-6.58557e-05
0.5	0.000390239
1	0.00105488
1.5	0.00160791
2	0.00204347
2.5	0.0025104
3	0.00304909
3.5	0.00352629
4	0.00406318
4.5	0.00447183
5	0.00499662
